Name,School,Image Source,Source Image?
University of North Alabama Logo,North Alabama,https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/una.sidearmsports.com/images/responsive_2019/footer_edu.svg,yes
Asun Confrence Logo,North Alabama,https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/una.sidearmsports.com/images/responsive_2019/footer_sun_conf.svg,yes
NCAA Logo,North Alabama,https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/una.sidearmsports.com/images/responsive_2019/footer_ncaa.svg,yes
Site logo,North Alabama,http://www.roarlions.com/images/logos/site/site.png?width=48,yes
Southern Utah Thunderbirds.,Southern Utah,https://suutbirds.com/images/main_logo.png,yes
Southern Utah Thunderbirds.,Southern Utah,https://suutbirds.com/images/scrollstick_logo.png,yes
Southern Utah University,Southern Utah,https://suutbirds.com/images/footer_uni.png,yes
Van Wagner Logo,Southern Utah,https://dbukjj6eu5tsf.cloudfront.net//logos.sidearmsports.com/footer_logos/other/van-wagner.svg,yes
Adidas,Southern Utah,https://suutbirds.com/images/footer_adidas.png,yes
Western Athletic Conference,Southern Utah,https://dbukjj6eu5tsf.cloudfront.net//logos.sidearmsports.com/footer_logos/conf/wac.svg,yes
NCAA,Southern Utah,https://suutbirds.com/images/footer_NCAA.png,yes
SIDEARM Sports,Southern Utah,https://images.sidearmsports.com/logos.sidearmsports.com/sidearm/sidearm-stacked_one-color.svg,yes
Southern Utah Thunderbirds,Southern Utah,https://suutbirds.com/images/sticky_logo.png,yes
Previous Event,Southern Utah,https://s3.amazonaws.com/assets.sidearmsports.com/common/images/scoreboard_buttons_black/prev.gif,yes
Resume Events,Southern Utah,https://s3.amazonaws.com/assets.sidearmsports.com/common/images/scoreboard_buttons_black/play.gif,yes
Stop Events,Southern Utah,https://s3.amazonaws.com/assets.sidearmsports.com/common/images/scoreboard_buttons_black/stop.gif,yes
Next Event,Southern Utah,https://s3.amazonaws.com/assets.sidearmsports.com/common/images/scoreboard_buttons_black/next.gif,yes
Sticky Leader Dairy West- Unbottled,Southern Utah,https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/suuni.sidearmsports.com/images/2021/1/14/Unbottled_900x66_Banner_Ad.jpg,yes
Site logo,Southern Utah,https://suutbirds.com/images/logos/site/site.png?width=48,yes
bruce harmon,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Bruce_Harmon.png&width=100&height=100&gravity=north,yes
Jeremiah walker,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Jeremiah_Walker.png&width=100&height=100&gravity=north,yes
tkai lloyd,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Tkai_Lloyd.png&width=100&height=100&gravity=north,yes
josh thompson,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Josh_Thompson_2.png&width=100&height=100&gravity=north,yes
BrianMauer_2022_HS,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/9/7/Football_Headshot_2.png&width=100&height=100&gravity=north,yes
kamaury thompson,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Kamaury_Thompson.png&width=100&height=100&gravity=north,yes
Olatungi,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/9/13/Triumphant_Olatunji_.png&width=100&height=100&gravity=north,yes
blake short,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Blake_Short.png&width=100&height=100&gravity=north,yes
Aaron sears,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Aaron_Sears.png&width=100&height=100&gravity=north,yes
Tony Reeves,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Tony_Reeves.png&width=100&height=100&gravity=north,yes
cole lemons,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Cole_Lemons.png&width=100&height=100&gravity=north,yes
lawton rikel,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Lawton_Rikel_2.png&width=100&height=100&gravity=north,yes
kylon Harris,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Kylon_Harris.png&width=100&height=100&gravity=north,yes
Jordan Jackson,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Jordan_Jackson.png&width=100&height=100&gravity=north,yes
marje smith,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Marje_Smith.png&width=100&height=100&gravity=north,yes
Preston weeks,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Preston_Weeks.png&width=100&height=100&gravity=north,yes
dalton mcelyea,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Dalton_McElyea.png&width=100&height=100&gravity=north,yes
Charles demmings,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Charles_Demmings.png&width=100&height=100&gravity=north,yes
zach nwachukwu,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Zach_Nwawchukwu.png&width=100&height=100&gravity=north,yes
jaquarion turner,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Jaquarion_Turner.png&width=100&height=100&gravity=north,yes
Luke Watson,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Luke_Watson.png&width=100&height=100&gravity=north,yes
Jerrell wimbley,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Jerrell_Wimbley.png&width=100&height=100&gravity=north,yes
Davis,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/9/13/O_shea_Davis.png&width=100&height=100&gravity=north,yes
Jermaine brown,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Jermaine_Brown.png&width=100&height=100&gravity=north,yes
korbyn white,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Korbyn_White.png&width=100&height=100&gravity=north,yes
Justin Garrett,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Justin_Garrett.png&width=100&height=100&gravity=north,yes
jalon hunter,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Jalon_Hunter.png&width=100&height=100&gravity=north,yes
jabray young,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Ja_Bray_Young.png&width=100&height=100&gravity=north,yes
Christian richards,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2020/10/20/Christian_Richards.jpg&width=100&height=100&gravity=north,yes
Jaydon southard,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Jaydon_Southard.png&width=100&height=100&gravity=north,yes
max quick,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Max_Quick_2.png&width=100&height=100&gravity=north,yes
Dylan Dixon,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Dylan_Dixon.png&width=100&height=100&gravity=north,yes
nick hallmon,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Nick_Hallmon.png&width=100&height=100&gravity=north,yes
Ubinama,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/9/13/Uzo_Ebinama.png&width=100&height=100&gravity=north,yes
Chris Campos,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Chris_Campos.png&width=100&height=100&gravity=north,yes
Eman Garrison,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2021/9/2/Eman_Garrison_.jpg&width=100&height=100&gravity=north,yes
chase ruiz,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Chase_Ruiz.png&width=100&height=100&gravity=north,yes
Ryan williams,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Ryan_Williams_71.png&width=100&height=100&gravity=north,yes
Joshua smetzer,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Joshua_Smetzer.png&width=100&height=100&gravity=north,yes
Jordon Thomas,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Jordon_Thomas.png&width=100&height=100&gravity=north,yes
Daniel keys,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Daniel_Keys.png&width=100&height=100&gravity=north,yes
Cameron smith,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Cameron_Smith.png&width=100&height=100&gravity=north,yes
keeymon white,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Keeymon_White.png&width=100&height=100&gravity=north,yes
amad murray,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Amad_Murray.png&width=100&height=100&gravity=north,yes
Jaden holmes,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Jaden_Holmes.png&width=100&height=100&gravity=north,yes
Aaron castro,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Aaron_Castro.png&width=100&height=100&gravity=north,yes
jared manos,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Jared_Manos.png&width=100&height=100&gravity=north,yes
Micah leejay,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Micah_Leejay.png&width=100&height=100&gravity=north,yes
dldric dugan,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/D_Idric_Dugan.png&width=100&height=100&gravity=north,yes
Will Thompson,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/9/26/Will_Thompson_Kx19k.jpg&width=100&height=100&gravity=north,yes
clint lapic,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Clint_Lapic.png&width=100&height=100&gravity=north,yes
Holm,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/9/13/Keegan_Holm.png&width=100&height=100&gravity=north,yes
Jared porterfield,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Jaret_Porterfield.png&width=100&height=100&gravity=north,yes
RobertKeller_2022_HS,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/9/7/FOotball_Headshot_3.png&width=100&height=100&gravity=north,yes
justice guillory,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Justice_Guillory.png&width=100&height=100&gravity=north,yes
Ian Morgan,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Ian_Morgan.png&width=100&height=100&gravity=north,yes
Jeffris,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/9/13/Grant_Jeffris.png&width=100&height=100&gravity=north,yes
jordan guillory,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Jordan_Guillory.png&width=100&height=100&gravity=north,yes
Cameron Dotson,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2021/9/2/Cameron_Dotson_.jpg&width=100&height=100&gravity=north,yes
chad aune,Stephen F. Austin State,https://images.sidearmdev.com/crop?url=https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/sfajacks.com/images/2022/7/14/Chad_Aune.png&width=100&height=100&gravity=north,yes
