Name,School,Image Source,Source Image?
Vance Bolyard,Duke,https://goduke.com/sports/football/roster/vance-bolyard/19276,no
Nicky Dalmolin,Duke,https://goduke.com/sports/football/roster/nicky-dalmolin/19211,no
Cole Finney,Duke,https://goduke.com/sports/football/roster/cole-finney/19217,no
Brandon Hersh,Duke,https://goduke.com/sports/football/roster/brandon-hersh/19225,no
Trevor Horton,Duke,https://goduke.com/sports/football/roster/trevor-horton/19228,no
Sahmir Hagans,Duke,https://goduke.com/sports/football/roster/sahmir-hagans/19221,no
Apollos Cook,Duke,https://goduke.com/sports/football/roster/apollos-cook/19280,no
DeWayne Carter,Duke,https://goduke.com/sports/football/roster/dewayne-carter/19207,no
Anthony Nelson,Duke,https://goduke.com/sports/football/roster/anthony-nelson/19243,no
R.J. Oben,Duke,https://goduke.com/sports/football/roster/r-j-oben/19244,no
Aaron Hall,Duke,https://goduke.com/sports/football/roster/aaron-hall/19222,no
Wesley Williams,Duke,https://goduke.com/sports/football/roster/wesley-williams/19266,no
Porter Wilson,Duke,https://goduke.com/sports/football/roster/porter-wilson/19267,no
David Anderson,Duke,https://goduke.com/sports/football/roster/david-anderson/19274,no
Tony Boggs,Duke,https://goduke.com/sports/football/roster/tony-boggs/19275,no
Quran Boyd,Duke,https://goduke.com/sports/football/roster/quran-boyd/19277,no
Sean Brown,Duke,https://goduke.com/sports/football/roster/sean-brown/19278,no
Caleb Dorris,Duke,https://goduke.com/sports/football/roster/caleb-dorris/19281,no
Vincent Drolet,Duke,https://goduke.com/sports/football/roster/vincent-drolet/19282,no
Leon Griffin III,Duke,https://goduke.com/sports/football/roster/leon-griffin-iii/19283,no
River Hanson,Duke,https://goduke.com/sports/football/roster/river-hanson/19284,no
Ethan Hubbard,Duke,https://goduke.com/sports/football/roster/ethan-hubbard/19285,no
Kendall Johnson,Duke,https://goduke.com/sports/football/roster/kendall-johnson/19286,no
Spencer Jones,Duke,https://goduke.com/sports/football/roster/spencer-jones/19288,no
Reagan McCranie,Duke,https://goduke.com/sports/football/roster/reagan-mccranie/19291,no
Kevin O'Connor,Duke,https://goduke.com/sports/football/roster/kevin-o-connor/19293,no
Kimari Robinson,Duke,https://goduke.com/sports/football/roster/kimari-robinson/19294,no
Terry Simmons Jr.,Duke,https://goduke.com/sports/football/roster/terry-simmons-jr-/19295,no
DaShawn Stone,Duke,https://goduke.com/sports/football/roster/dashawn-stone/19296,no
Te'Cory Couch,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/tecory-couch/,no
Brashard Smith,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/brashard-smith/,no
"Donald Chaney, Jr.",Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/donald-chaney-jr/,no
"Daryl Porter, Jr.",Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/daryl-porter-jr/,no
Akheem Mesidor,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/akheem-mesidor/,no
Keontra Smith,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/keontra-smith-2/,no
Colbie Young,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/colbie-young/,no
Nathaniel Joseph,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/nathaniel-ray-ray-joseph/,no
Kamren Kinchens,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/kamren-kinchens/,no
TreVonte' Citizen,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/trevonte-citizen/,no
Davonte Brown,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/davonte-brown/,no
Xavier Restrepo,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/xavier-restrepo/,no
"Frank Ladson, Jr.",Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/frank-ladson-jr/,no
Nyjalik Kelly,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/nyjalik-kelly/,no
Tyler Van Dyke,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/tyler-van-dyke/,no
Jacurri Brown,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/jacurri-brown/,no
"Corey Flagg, Jr.",Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/corey-flagg-jr/,no
Jahfari Harvey,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/jahfari-harvey-2/,no
Robby Washington,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/robby-washington/,no
Michael Redding III,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/michael-redding-iii/,no
Chantz Williams,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/chantz-williams/,no
Jacolby George,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/jacolby-george/,no
Markeith Williams,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/markeith-williams/,no
Malik Curtis,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/malik-curtis/,no
Isaiah Horton,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/isaiah-horton/,no
"Bobby Washington, Jr.",Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/bobby-washington-jr/,no
Emory Williams,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/emory-williams/,no
"Aristides Angelo, Jr.",Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/aristides-angelo-jr/,no
Jayden Wayne,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/jayden-wayne/,no
Jayden George,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/jayden-george/,no
Jaden Harris,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/jaden-harris/,no
Terrell Walden II,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/terrell-walden-2/,no
James Williams,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/james-williams/,no
"Henry Parrish, Jr.",Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/henry-parrish-jr/,no
"Chris Graves, Jr.",Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/chris-graves-jr/,no
Jaleel Skinner,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/jaleel-skinner/,no
Kaleb Spencer,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/kaleb-spencer/,no
Malik Bryant,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/malik-bryant/,no
Terry Roberts,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/terry-roberts/,no
Jefferson Walls,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/jefferson-walls/,no
Brian Balom,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/brian-balom-2/,no
Souleymane Bangoura,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/souleymane-bangoura/,no
Andres Borregales,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/andres-borregales/,no
Mike Peraino,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/mike-peraino/,no
Wesley Bissainthe,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/wesley-bissainthe/,no
Wade Gullickson,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/wade-gullickson/,no
Ryan Ragone,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/ryan-ragone/,no
Michael Suarez,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/michael-suarez/,no
Emmanuel Houvardas,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/emmanuel-houvardas/,no
Myles Mooyoung,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/myles-mooyoung/,no
Cyrus Moss,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/cyrus-moss/,no
Seth Parrott,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/seth-parrott/,no
Chase Smith,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/chase-smith/,no
"Rueben Bain, Jr.",Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/rueben-bain/,no
Nick Kelly,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/nick-kelly/,no
Mason Napper,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/mason-napper/,no
Laurance Seymore,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/laurence-seymore/,no
Francisco Mauigoa,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/francisco-maugioa/,no
Lucas Peterson,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/lucas-peterson/,no
Jacob Lichtenstein,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/jacob-lichtenstein/,no
Jonathan Denis,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/jonathan-denis/,no
Leonard Taylor III,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/leonard-taylor/,no
Matt Antezana,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/matt-antezana/,no
Gabe Landers,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/gabe-landers/,no
Zion Nelson,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/zion-nelson-2/,no
Francis Mauigoa,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/francis-mauigoa/,no
Samson Okunlola,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/samson-okunlola/,no
Jalen Rivers,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/jalen-rivers/,no
Ian Johnson,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/ian-johnson/,no
Trent Scheuerman,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/trent-scheuerman/,no
Javion Cohen,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/javion-cohen/,no
"Antonio Tripp, Jr.",Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/antonio-tripp/,no
Chris Washington,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/chris-washington/,no
Anez Cooper,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/anez-cooper/,no
Ryan Rodriguez,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/ryan-rodriguez/,no
Logan Sagapolu,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/logan-sagapolu/,no
Matthew McCoy,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/matthew-mccoy/,no
Michael McLaughlin,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/michael-mclaughlin/,no
Elijah Arroyo,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/elijah-arroyo/,no
Jared Harrison-Hunte,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/jared-harrison-hunte-3/,no
Josh Neely,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/josh-neely/,no
Jackson Carver,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/jackson-carver/,no
Dominic Mammarelli,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/dominic-mammarelli/,no
Fred Potter,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/fred-potter/,no
Riley Williams,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/riley-williams/,no
Jabari Ishmael,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/jabari-ishmael/,no
Dylan Joyce,Miami (FL),https://miamihurricanes.comhttps://miamihurricanes.com/sports/football/roster/season/2023-24/player/dylan-joyce/,no
